1530	1.82602	1.09301E-8
1532	1.82558	9.92209E-9
1534	1.82499	4.74874E-8
1536	1.82452	4.67184E-9
1538	1.82405	3.96768E-8
1540	1.82352	3.26172E-9
1542	1.82305	4.65952E-8
1544	1.82243	1.10386E-7
1546	1.82182	1.65868E-8
1548	1.82124	0
1550	1.82062	0
1552	1.82	0
1554	1.81942	0
1556	1.81885	0
1558	1.81833	9.18598E-8
1560	1.81774	3.56745E-9
1562	1.8172	0
1564	1.81662	7.14267E-9
1566	1.81597	2.28056E-9
1568	1.81525	1.77441E-7
1570	1.81457	3.1308E-8
1572	1.81362	1.13425E-8
1574	1.81307	8.51529E-10
1576	1.81231	4.76739E-9
1578	1.81155	1.94116E-8
1580	1.81076	2.12045E-7
1582	1.81012	0
1584	1.80952	1.98832E-8
1586	1.80879	4.22404E-9
1588	1.8081	0
1590	1.80743	0
1592	1.80673	4.16073E-10
1594	1.80611	2.28766E-8
1596	1.8054	1.15929E-8
1598	1.80474	3.40676E-8
1600	1.80412	6.16834E-8
1602	1.80351	5.0478E-9
1604	1.80291	9.89935E-10
1606	1.80236	6.65527E-9
1608	1.80183	4.04038E-8
1610	1.80129	8.28557E-10
1612	1.80077	2.44402E-9
1614	1.80023	1.5289E-8
1616	1.79964	2.37324E-8
1618	1.79904	2.67772E-8
1620	1.79842	2.94763E-8
1622	1.79778	8.55053E-9
1624	1.79714	0
1626	1.7965	9.31077E-9
1628	1.79587	2.86179E-8
1630	1.79529	0
1632	1.79477	5.15502E-8
1634	1.79417	1.13645E-9
1636	1.79365	6.64367E-8
1638	1.79312	2.11456E-8
1640	1.79262	3.30385E-8
1642	1.79217	3.24761E-11
1644	1.7917	4.82026E-9
1646	1.79124	0
1648	1.79084	4.48968E-8
1650	1.79029	2.27939E-7
1652	1.78988	9.35025E-9
1654	1.78939	3.0157E-9
1656	1.78888	1.08041E-8
1658	1.78842	4.49561E-8
1660	1.78796	1.5349E-8
1662	1.7874	2.76986E-11
1664	1.78692	4.01429E-8
1666	1.78644	5.75299E-10
1668	1.78596	1.23058E-9
1670	1.78544	7.18114E-8
1672	1.78491	0
1674	1.78434	2.55237E-9
1676	1.78372	4.56998E-8
1678	1.78316	5.13272E-8
1680	1.78247	2.90346E-8
1682	1.78175	2.90346E-8
1684	1.78124	1.61249E-8
1686	1.7806	2.87642E-8
1688	1.77993	2.37508E-7
1690	1.77927	4.7287E-8
1692	1.77869	9.43698E-8
1694	1.77805	4.11099E-9
1696	1.77741	2.20242E-8
1698	1.77672	1.71791E-8
1700	1.776	5.17556E-8
1702	1.77524	3.10268E-7
1704	1.77431	1.13918E-7
1706	1.77352	0
1708	1.77263	2.51964E-9
1710	1.77176	6.36197E-8
1712	1.77085	2.56602E-9
1714	1.77	4.68903E-10
1716	1.76921	4.06191E-8
1718	1.76846	0
1720	1.76776	4.4621E-9
1722	1.76717	1.52015E-7
1724	1.7665	0
1726	1.76596	7.8553E-8
1728	1.76538	4.65722E-8
1730	1.76483	5.01874E-9
1732	1.76426	1.25473E-8
1734	1.76367	4.36762E-9
1736	1.76313	6.31444E-9
1738	1.76238	1.81475E-6
1740	1.76194	7.53583E-8
1742	1.76133	2.05623E-8
1744	1.76083	3.73608E-9
1746	1.76021	8.29493E-9
1748	1.75959	2.23144E-8
1750	1.75901	1.20488E-8
1752	1.75843	1.91028E-8
1754	1.7579	1.44031E-7
1756	1.75728	6.81231E-9
1758	1.75673	2.14318E-9
1760	1.75621	1.43912E-8
1762	1.75567	1.62533E-9
1764	1.75515	1.2935E-8
1766	1.75465	3.11135E-8
1768	1.75415	4.68983E-9
1770	1.75363	1.8213E-8
1772	1.7531	9.63028E-8
1774	1.75269	4.58856E-9
1776	1.75222	3.79278E-8
1778	1.75173	0
1780	1.75124	0
1782	1.75076	8.56753E-9
1784	1.75025	1.29296E-8
1786	1.74964	1.9117E-7
1788	1.74917	3.24262E-8
1790	1.74863	8.80377E-8
1792	1.74807	6.37597E-8
1794	1.7475	3.38952E-9
1796	1.74693	2.54804E-9
1798	1.74631	4.48968E-8
1800	1.74579	6.73803E-8
1802	1.74506	6.04543E-8
1804	1.74443	2.09217E-11
1806	1.74378	5.95109E-12
1808	1.74314	0
1810	1.74252	0
1812	1.74184	1.01648E-7
1814	1.74133	1.3418E-10
1816	1.74074	5.00321E-8
1818	1.74019	0
1820	1.73964	2.31195E-7
1822	1.73902	4.81492E-8
1824	1.73852	2.83554E-8
1826	1.73792	6.9592E-9
1828	1.73729	8.99249E-8
1830	1.73669	4.41743E-8
1832	1.73603	1.09468E-9
1834	1.73564	2.90346E-8
1836	1.72856	7.25539E-10
1838	1.72785	2.39216E-8
1840	1.72695	2.40194E-8
1842	1.7263	1.57159E-8
1844	1.72548	6.59233E-8
1846	1.72471	2.6249E-8
1848	1.72406	9.24484E-9
1850	1.72332	5.01941E-9
1852	1.72259	0
1854	1.72191	2.34029E-8
1856	1.72126	3.31821E-9
1858	1.72058	3.92606E-8
1860	1.71997	0
1862	1.71933	4.79951E-9
1864	1.71875	0
1866	1.71817	2.07333E-7
1868	1.71756	2.72754E-8
1870	1.71696	6.56054E-8
1872	1.71636	0
1874	1.71574	1.4705E-9
1876	1.71517	2.58057E-9
1878	1.71456	1.33889E-8
1880	1.71392	0
1882	1.71324	3.3707E-9
1884	1.71265	0
1886	1.71204	6.16913E-9
1888	1.71127	5.51413E-8
1890	1.7106	1.48448E-8
1892	1.71003	5.14004E-10
1894	1.7092	0
1896	1.70845	7.75314E-11
1898	1.70771	2.32661E-8
1900	1.70696	4.00386E-8
1902	1.70619	2.23956E-9
1904	1.7054	3.62053E-8
1906	1.70463	3.13108E-8
1908	1.70381	0
1910	1.70297	4.39392E-8
1912	1.70208	1.62837E-8
1914	1.70121	9.81836E-11
1916	1.7006	2.27652E-8
1918	1.69971	1.39513E-8
1920	1.69877	1.91028E-7
1922	1.69803	4.34293E-9
1924	1.69725	0
1926	1.69645	0
1928	1.69566	1.17844E-9
1930	1.69489	4.49415E-8
1932	1.69419	3.08755E-8
1934	1.69347	1.22481E-8
1936	1.69279	0
1938	1.69211	1.68721E-8
1940	1.6914	7.48953E-10
1942	1.69076	9.44108E-10
1944	1.69011	3.23793E-8
1946	1.68941	6.63248E-8
1948	1.68869	0
1950	1.68797	1.84397E-8
1952	1.68726	0
1954	1.68654	5.9963E-9
1956	1.68575	4.26425E-8
1958	1.68502	1.93967E-10
1960	1.68426	1.05429E-9
1962	1.68358	3.67537E-8
1964	1.68284	4.94969E-9
1966	1.68215	0
1968	1.6815	7.79129E-10
1970	1.68081	1.07474E-9
1972	1.68013	1.06189E-9
1974	1.67949	0
1976	1.67885	1.27246E-10
1978	1.6782	1.70772E-8
1980	1.67757	0
1982	1.6769	5.00627E-8
1984	1.6763	3.79759E-9
1986	1.67566	6.02246E-8
1988	1.67489	6.95784E-8
1990	1.67418	7.19832E-8
1992	1.67357	3.80546E-9
1994	1.67292	1.83928E-7
1996	1.6722	5.64859E-9
1998	1.67151	6.13276E-11
2000	1.67079	0
2002	1.67008	1.71729E-8
2004	1.66955	1.40912E-6
2006	1.66873	2.86577E-8
2008	1.66787	1.22335E-9
2010	1.66727	3.03951E-8
2012	1.66666	0
2014	1.666	1.03522E-9
2016	1.6654	2.41005E-8
2018	1.6648	5.29266E-8
2020	1.6642	9.71015E-9
2022	1.66357	8.34021E-9
2024	1.663	2.49894E-8
2026	1.66235	1.24603E-9
2028	1.66194	7.26633E-9
2030	1.66126	7.79528E-9
2032	1.66068	2.06265E-8
2034	1.66013	2.16145E-8
2036	1.65943	1.41009E-8
2038	1.65883	3.81768E-9
2040	1.65817	2.89361E-8
2042	1.65753	0
2044	1.65697	3.75433E-8
2046	1.65614	3.18491E-8
2048	1.65546	1.07228E-8
2050	1.65467	7.67109E-8
2052	1.65398	1.53834E-8
2054	1.65326	1.18242E-8
2056	1.65248	0
2058	1.65161	6.279E-8
2060	1.65094	4.34748E-9
2062	1.65017	1.72259E-9
2064	1.64924	1.1889E-7
2066	1.64852	5.29266E-8
2068	1.64782	0
2070	1.64703	0
2072	1.64625	9.46071E-10
2074	1.64545	0
2076	1.64462	9.67404E-9
2078	1.64387	2.03245E-8
2080	1.64301	2.97694E-8
2082	1.64218	8.40463E-9
2084	1.6413	4.96686E-9
2086	1.6404	2.49678E-8
